,0.5,1.0,2.0,3.0,5.0,10.0,15.0,50.0,100.0
60.0,13.673141780657435,18.900476543991314,24.127811307325192,27.18560612259161,31.037971992357626,36.26530675569151,39.323101570957924,48.40280220405782,53.63013696739171
90.0,15.287058303871785,20.647485648660886,26.007912993449988,29.14356197799189,33.09401250112917,38.45443984591827,41.590088830460175,50.900966698386554,56.261394043175656
180.0,18.42027530239288,24.016121112871797,29.611966923350714,32.885326882298465,37.00927271488054,42.60511852535946,45.87847848430721,55.598270127368195,61.194115937847116
270.0,20.497658535640053,26.235979545826105,31.974300556012157,35.33100316407134,39.559948316859526,45.29826932704558,48.65497193510476,58.622238098079,64.36055910826505
360.0,22.0927458062571,27.93434915623897,33.77595250622084,37.19307141004732,41.49813209375,47.339735443731875,50.75685434755835,60.903518381242904,66.74512173122478
450.0,23.40406637206841,29.327060188201006,35.2500540043336,38.71478327877447,43.07982593572339,49.002819751855995,52.46754902629685,62.75558549937837,68.67857931551097
600.0,25.195928929941513,31.225528956991976,37.25512898404244,40.78221889421423,45.22582666073405,51.25542668778452,54.7825165979563,65.25572439152658,71.28532441857706
720.0,26.393681726391467,32.491835759624,38.58998979285654,42.15718122591905,46.65131093633731,52.74946496956984,56.316656402632354,66.90894014628316,73.00709417951569
1080.0,30.06908814382521,36.51882319630782,42.96855824879043,46.74141139407956,51.494644219247014,57.94437927172963,61.71723241701875,72.92020029466882,79.36993534715143
1440.0,32.03618038430222,39.040056525456215,46.04393266661021,50.1409375688809,55.302553310712966,62.30642945186697,66.40343435413766,78.56892623712372,85.57280237827771
2880.0,36.20559988765271,46.610818634269535,57.01603738088636,63.102700159457996,70.7709883754878,81.17620712210464,87.26286990067626,105.33637686332291,115.74159560993975
4320.0,39.23894559965866,51.21009056619032,63.18123553272197,70.18390642883982,79.0062283919496,90.97737335848126,97.98004425459911,118.77351118424055,130.74465615077222
5760.0,40.635560911560106,53.5751195959128,66.5146782802655,74.08383488649261,83.61984444055507,96.55940312490777,104.12855973113489,126.60412796955004,139.54368665390274
7200.0,42.01428128544318,55.554215625407224,69.09414996537127,77.01450381647689,86.99296957229991,100.53290391226396,108.45325776336958,131.97165785915664,145.51159219912068
8640.0,43.493678255517636,57.76241915915899,72.03116006280034,80.37783842393664,90.89340954199233,105.16215044563369,113.50882880676997,138.29314082846702,152.5618817321084
