start,end,duration,rain_sum,max_return_period,max_return_period_duration
2009-06-24 00:03:00,2009-06-24 07:25:00,0 days 07:22:00.000000000,16.2,0.3,8640
2009-06-24 16:59:00,2009-06-24 20:14:00,0 days 03:15:00.000000000,10.2,0.4,8640
2009-06-25 07:00:00,2009-06-28 09:28:00,3 days 02:28:00.000000000,34.6,0.5,8640
2009-06-28 18:59:00,2009-06-28 21:34:00,0 days 02:35:00.000000000,12.7,0.7,8640
2009-06-29 01:43:00,2009-06-29 02:51:00,0 days 01:08:00.000000000,1.5,0.7,8640
2009-06-29 07:00:00,2009-07-03 06:59:00,3 days 23:59:00.000000000,37.4,0.9,8640
2009-07-07 07:00:00,2009-07-08 06:59:00,0 days 23:59:00.000000000,15.8,0.1,60
2009-07-09 07:00:00,2009-07-10 12:15:00,1 days 05:15:00.000000000,2.4,0.1,60
2009-07-15 07:00:00,2009-07-16 06:59:00,0 days 23:59:00.000000000,46.1,0.4,1440
2009-07-18 08:55:00,2009-07-18 13:19:00,0 days 04:24:00.000000000,58.0,3.4,180
2009-07-24 07:00:00,2009-07-25 06:59:00,0 days 23:59:00.000000000,14.4,0.4,8640
2009-07-30 07:00:00,2009-07-31 06:59:00,0 days 23:59:00.000000000,34.6,0.2,1080
2009-08-03 15:56:00,2009-08-04 00:33:00,0 days 08:37:00.000000000,35.9,0.6,7200
2009-08-04 07:03:00,2009-08-04 15:16:00,0 days 08:13:00.000000000,23.9,1.4,8640
2009-08-08 07:00:00,2009-08-09 06:59:00,0 days 23:59:00.000000000,1.4,0.4,7200
2009-08-10 16:44:00,2009-08-10 17:25:00,0 days 00:41:00.000000000,24.5,0.6,30
2009-08-13 18:05:00,2009-08-13 23:39:00,0 days 05:34:00.000000000,24.0,0.3,8640
2009-08-17 16:39:00,2009-08-17 16:45:00,0 days 00:06:00.000000000,1.2,0.1,60
2009-08-21 19:49:00,2009-08-21 20:29:00,0 days 00:40:00.000000000,34.2,3.9,20
2009-08-22 14:59:00,2009-08-22 20:46:00,0 days 05:47:00.000000000,30.0,1.4,1440
2009-08-27 19:52:00,2009-08-27 19:57:00,0 days 00:05:00.000000000,1.0,0.5,8640
2009-08-28 23:41:00,2009-08-29 00:42:00,0 days 01:01:00.000000000,49.3,20.3,20
2009-08-29 10:31:00,2009-08-29 13:25:00,0 days 02:54:00.000000000,4.8,1.3,720
2009-09-04 00:31:00,2009-09-04 18:18:00,0 days 17:47:00.000000000,69.0,2.6,1080
2009-09-05 01:14:00,2009-09-05 01:32:00,0 days 00:18:00.000000000,0.8,2.1,1440
2009-09-11 13:35:00,2009-09-11 16:42:00,0 days 03:07:00.000000000,10.1,0.1,60
2009-09-12 05:51:00,2009-09-12 05:51:00,0 days 00:00:00.000000000,0.1,0.1,60
2009-09-12 14:51:00,2009-09-12 15:50:00,0 days 00:59:00.000000000,4.4,0.1,45
2009-09-13 14:52:00,2009-09-13 20:49:00,0 days 05:57:00.000000000,20.5,0.3,60
2009-09-14 01:40:00,2009-09-14 01:40:00,0 days 00:00:00.000000000,0.7,0.2,720
2009-09-15 04:15:00,2009-09-15 05:45:00,0 days 01:30:00.000000000,8.8,0.2,5760
2009-09-16 22:10:00,2009-09-16 22:38:00,0 days 00:28:00.000000000,5.3,0.3,8640
2009-09-17 07:00:00,2009-09-18 06:59:00,0 days 23:59:00.000000000,15.8,0.3,8640
2009-10-01 17:35:00,2009-10-01 19:20:00,0 days 01:45:00.000000000,11.5,0.2,5
2009-10-02 08:12:00,2009-10-02 10:11:00,0 days 01:59:00.000000000,2.4,0.1,60
2009-10-03 04:56:00,2009-10-03 05:20:00,0 days 00:24:00.000000000,0.2,0.1,60
2009-10-09 07:00:00,2009-10-10 06:59:00,0 days 23:59:00.000000000,2.9,0.1,60
2009-10-10 20:17:00,2009-10-11 00:31:00,0 days 04:14:00.000000000,15.6,0.2,5
2009-10-11 07:00:00,2009-10-12 08:12:00,1 days 01:12:00.000000000,5.2,0.1,60
2009-10-22 14:18:00,2009-10-22 16:40:00,0 days 02:22:00.000000000,2.1,0.1,60
2009-10-23 07:00:00,2009-10-24 10:43:00,1 days 03:43:00.000000000,10.5,0.1,60
2009-10-24 16:42:00,2009-10-24 17:26:00,0 days 00:44:00.000000000,0.2,0.1,60
2009-10-29 07:00:00,2009-10-30 06:59:00,0 days 23:59:00.000000000,1.4,0.1,60
2009-11-02 07:00:00,2009-11-03 09:47:00,1 days 02:47:00.000000000,16.7,0.1,60
2009-11-03 14:08:00,2009-11-03 15:20:00,0 days 01:12:00.000000000,0.3,0.1,60
2009-11-04 07:00:00,2009-11-05 06:59:00,0 days 23:59:00.000000000,4.3,0.1,60
2009-11-06 10:47:00,2009-11-07 05:59:00,0 days 19:12:00.000000000,9.1,0.1,45
2009-11-08 14:18:00,2009-11-08 17:22:00,0 days 03:04:00.000000000,18.9,0.2,8640
2009-11-18 07:00:00,2009-11-19 06:59:00,0 days 23:59:00.000000000,1.4,0.1,60
2009-11-23 07:43:00,2009-11-23 10:30:00,0 days 02:47:00.000000000,1.1,0.1,60
2009-11-27 07:00:00,2009-11-28 10:01:00,1 days 03:01:00.000000000,2.8,0.1,60
2009-11-29 07:00:00,2009-12-01 06:59:00,1 days 23:59:00.000000000,7.2,0.1,60
2009-12-01 14:11:00,2009-12-01 15:10:00,0 days 00:59:00.000000000,14.4,0.4,5
2009-12-07 07:00:00,2009-12-08 06:59:00,0 days 23:59:00.000000000,1.4,0.1,60
2009-12-08 12:13:00,2009-12-08 13:16:00,0 days 01:03:00.000000000,6.8,0.1,60
2009-12-13 07:00:00,2009-12-15 06:59:00,1 days 23:59:00.000000000,2.9,0.1,60
2009-12-23 07:00:00,2009-12-24 06:59:00,0 days 23:59:00.000000000,2.9,0.1,60
2009-12-25 15:30:00,2009-12-25 16:02:00,0 days 00:32:00.000000000,8.0,0.1,60
2010-01-05 07:00:00,2010-01-06 06:59:00,0 days 23:59:00.000000000,4.3,0.1,60
2010-01-08 07:10:00,2010-01-09 00:50:00,0 days 17:40:00.000000000,12.4,0.1,60
2010-01-09 11:13:00,2010-01-09 11:45:00,0 days 00:32:00.000000000,4.5,0.1,60
2010-01-11 07:00:00,2010-01-12 06:59:00,0 days 23:59:00.000000000,1.4,0.1,60
2010-01-17 07:00:00,2010-01-18 06:59:00,0 days 23:59:00.000000000,2.9,0.1,60
2010-01-21 07:00:00,2010-01-22 06:59:00,0 days 23:59:00.000000000,7.2,0.1,60
2010-01-25 09:14:00,2010-01-25 09:16:00,0 days 00:02:00.000000000,0.1,0.1,60
2010-01-26 06:49:00,2010-01-26 13:26:00,0 days 06:37:00.000000000,2.1,0.1,60
2010-02-05 12:00:00,2010-02-05 12:08:00,0 days 00:08:00.000000000,0.2,0.1,60
2010-02-05 20:52:00,2010-02-06 20:54:00,1 days 00:02:00.000000000,13.8,0.1,60
2010-02-07 14:36:00,2010-02-07 15:25:00,0 days 00:49:00.000000000,0.2,0.1,60
2010-02-09 08:19:00,2010-02-09 08:21:00,0 days 00:02:00.000000000,0.1,0.1,60
2010-02-09 13:42:00,2010-02-09 13:44:00,0 days 00:02:00.000000000,0.1,0.1,60
2010-02-10 08:09:00,2010-02-11 00:06:00,0 days 15:57:00.000000000,10.4,0.1,60
2010-02-11 13:14:00,2010-02-11 14:03:00,0 days 00:49:00.000000000,0.2,0.1,60
2010-02-11 19:30:00,2010-02-11 21:20:00,0 days 01:50:00.000000000,0.7,0.1,60
2010-02-12 11:04:00,2010-02-12 11:35:00,0 days 00:31:00.000000000,0.5,0.1,60
2010-02-16 12:26:00,2010-02-16 12:28:00,0 days 00:02:00.000000000,0.2,0.1,60
2010-02-17 12:33:00,2010-02-17 12:35:00,0 days 00:02:00.000000000,0.1,0.1,60
2010-02-19 13:10:00,2010-02-20 01:04:00,0 days 11:54:00.000000000,2.7,0.1,60
2010-02-24 12:25:00,2010-02-24 12:27:00,0 days 00:02:00.000000000,0.1,0.1,60
2010-02-25 13:29:00,2010-02-25 13:31:00,0 days 00:02:00.000000000,0.1,0.1,60
2010-02-26 12:22:00,2010-02-26 15:53:00,0 days 03:31:00.000000000,4.5,0.1,60
2010-03-01 03:07:00,2010-03-01 03:30:00,0 days 00:23:00.000000000,0.3,0.1,60
2010-03-04 08:25:00,2010-03-04 10:15:00,0 days 01:50:00.000000000,0.5,0.1,60
2010-03-04 14:36:00,2010-03-04 20:29:00,0 days 05:53:00.000000000,0.7,0.1,60
2010-03-07 03:00:00,2010-03-07 04:48:00,0 days 01:48:00.000000000,0.5,0.1,60
2010-03-10 10:54:00,2010-03-11 12:25:00,1 days 01:31:00.000000000,4.9,0.1,60
2010-03-15 09:59:00,2010-03-15 12:26:00,0 days 02:27:00.000000000,3.4,0.1,60
2010-03-22 06:59:00,2010-03-22 15:27:00,0 days 08:28:00.000000000,6.8,0.1,60
2010-03-27 02:13:00,2010-03-27 02:21:00,0 days 00:08:00.000000000,0.2,0.1,60
2010-03-31 00:54:00,2010-03-31 07:49:00,0 days 06:55:00.000000000,4.5,0.1,60
2010-03-31 15:19:00,2010-03-31 16:16:00,0 days 00:57:00.000000000,0.8,0.1,60
2010-04-01 20:46:00,2010-04-01 23:24:00,0 days 02:38:00.000000000,3.3,0.1,60
2010-04-05 03:51:00,2010-04-05 03:53:00,0 days 00:02:00.000000000,0.1,0.1,60
2010-04-05 11:52:00,2010-04-05 12:38:00,0 days 00:46:00.000000000,0.2,0.1,60
2010-04-09 23:51:00,2010-04-10 00:15:00,0 days 00:24:00.000000000,0.3,0.1,60
2010-04-10 04:32:00,2010-04-10 04:48:00,0 days 00:16:00.000000000,0.5,0.1,60
2010-04-11 16:14:00,2010-04-11 16:18:00,0 days 00:04:00.000000000,0.2,0.1,60
2010-04-12 03:59:00,2010-04-12 15:44:00,0 days 11:45:00.000000000,4.4,0.1,60
2010-04-13 14:41:00,2010-04-14 00:03:00,0 days 09:22:00.000000000,6.3,0.1,60
2010-04-14 10:03:00,2010-04-14 10:05:00,0 days 00:02:00.000000000,0.1,0.1,60
2010-04-14 15:19:00,2010-04-14 17:24:00,0 days 02:05:00.000000000,3.4,0.1,60
2010-04-18 10:51:00,2010-04-18 13:41:00,0 days 02:50:00.000000000,0.5,0.1,60
2010-04-20 22:35:00,2010-04-20 22:39:00,0 days 00:04:00.000000000,0.2,0.1,60
2010-04-22 11:46:00,2010-04-22 11:48:00,0 days 00:02:00.000000000,0.2,0.1,60
2010-04-26 17:48:00,2010-04-27 03:58:00,0 days 10:10:00.000000000,0.8,0.1,60
2010-05-03 03:30:00,2010-05-03 08:44:00,0 days 05:14:00.000000000,1.3,0.1,60
2010-05-04 00:16:00,2010-05-04 02:01:00,0 days 01:45:00.000000000,0.5,0.1,60
2010-05-04 13:46:00,2010-05-04 17:54:00,0 days 04:08:00.000000000,6.8,0.1,60
2010-05-05 06:59:00,2010-05-05 07:02:00,0 days 00:03:00.000000000,0.3,0.1,60
2010-05-05 11:42:00,2010-05-05 16:56:00,0 days 05:14:00.000000000,6.1,0.1,60
2010-05-05 21:46:00,2010-05-06 08:03:00,0 days 10:17:00.000000000,3.1,0.1,60
2010-05-09 02:29:00,2010-05-09 04:29:00,0 days 02:00:00.000000000,0.4,0.1,60
2010-05-09 13:06:00,2010-05-09 13:21:00,0 days 00:15:00.000000000,1.5,0.1,60
2010-05-10 17:52:00,2010-05-10 21:25:00,0 days 03:33:00.000000000,4.3,0.1,60
2010-05-12 07:13:00,2010-05-12 11:13:00,0 days 04:00:00.000000000,5.0,0.1,60
2010-05-12 19:08:00,2010-05-12 19:36:00,0 days 00:28:00.000000000,0.3,0.1,60
2010-05-13 11:11:00,2010-05-13 11:19:00,0 days 00:08:00.000000000,2.7,0.1,60
2010-05-14 13:31:00,2010-05-14 13:48:00,0 days 00:17:00.000000000,14.5,0.3,20
2010-05-14 20:36:00,2010-05-14 20:40:00,0 days 00:04:00.000000000,4.3,0.2,8640
2010-05-15 07:00:00,2010-05-15 15:49:00,0 days 08:49:00.000000000,0.5,0.2,8640
2010-05-25 19:15:00,2010-05-26 00:05:00,0 days 04:50:00.000000000,3.8,0.1,60
2010-05-26 07:00:00,2010-05-28 06:59:00,1 days 23:59:00.000000000,7.2,0.1,60
2010-05-29 07:00:00,2010-05-31 06:59:00,1 days 23:59:00.000000000,15.8,0.1,60
2010-06-01 07:01:00,2010-06-04 06:59:00,2 days 23:58:00.000000000,11.5,0.1,60
2010-06-07 07:00:00,2010-06-08 06:59:00,0 days 23:59:00.000000000,8.6,0.1,60
2010-06-13 20:35:00,2010-06-13 20:35:00,0 days 00:00:00.000000000,0.1,0.1,60
2010-06-14 21:23:00,2010-06-14 23:05:00,0 days 01:42:00.000000000,24.6,0.5,5
2010-06-16 02:41:00,2010-06-16 07:26:00,0 days 04:45:00.000000000,46.0,1.6,180
2010-06-17 03:42:00,2010-06-17 10:42:00,0 days 07:00:00.000000000,12.3,1.7,4320
2010-06-17 18:38:00,2010-06-17 21:19:00,0 days 02:41:00.000000000,0.5,1.8,4320
2010-06-18 17:04:00,2010-06-18 17:26:00,0 days 00:22:00.000000000,5.4,1.5,5760
2010-06-19 18:12:00,2010-06-19 23:16:00,0 days 05:04:00.000000000,3.9,1.4,7200
2010-06-20 08:04:00,2010-06-20 12:11:00,0 days 04:07:00.000000000,2.5,1.4,8640
2010-06-20 22:09:00,2010-06-21 02:42:00,0 days 04:33:00.000000000,1.7,1.4,8640
2010-06-23 00:30:00,2010-06-23 01:06:00,0 days 00:36:00.000000000,0.2,0.1,60
2010-06-24 07:15:00,2010-06-24 07:17:00,0 days 00:02:00.000000000,0.1,0.1,60
2010-06-25 18:41:00,2010-06-25 19:13:00,0 days 00:32:00.000000000,2.2,0.1,60
2010-06-30 16:04:00,2010-06-30 17:57:00,0 days 01:53:00.000000000,2.1,0.1,60
2010-07-03 15:25:00,2010-07-03 16:48:00,0 days 01:23:00.000000000,8.1,0.1,60
2010-07-04 13:31:00,2010-07-04 17:10:00,0 days 03:39:00.000000000,6.8,0.1,60
2010-07-05 04:18:00,2010-07-05 09:01:00,0 days 04:43:00.000000000,2.1,0.1,60
2010-07-13 12:31:00,2010-07-13 12:43:00,0 days 00:12:00.000000000,1.4,0.1,60
2010-07-15 21:14:00,2010-07-15 22:06:00,0 days 00:52:00.000000000,1.4,0.1,60
2010-07-17 22:40:00,2010-07-17 23:48:00,0 days 01:08:00.000000000,6.0,0.1,60
2010-07-23 15:07:00,2010-07-23 18:01:00,0 days 02:54:00.000000000,1.3,0.1,60
2010-07-24 02:48:00,2010-07-24 03:08:00,0 days 00:20:00.000000000,0.8,0.1,60
2010-07-24 18:19:00,2010-07-24 18:21:00,0 days 00:02:00.000000000,0.1,0.1,60
2010-07-27 14:21:00,2010-07-27 14:40:00,0 days 00:19:00.000000000,5.7,0.1,60
2010-07-29 13:44:00,2010-07-30 11:49:00,0 days 22:05:00.000000000,18.6,0.1,60
2010-08-03 10:29:00,2010-08-03 16:01:00,0 days 05:32:00.000000000,10.8,0.1,60
2010-08-05 18:21:00,2010-08-05 22:28:00,0 days 04:07:00.000000000,14.7,0.2,60
2010-08-06 04:18:00,2010-08-06 04:20:00,0 days 00:02:00.000000000,0.1,0.1,60
2010-08-06 13:11:00,2010-08-06 21:25:00,0 days 08:14:00.000000000,29.5,0.4,5
2010-08-07 11:49:00,2010-08-07 17:06:00,0 days 05:17:00.000000000,5.9,0.4,8640
2010-08-09 07:37:00,2010-08-09 09:29:00,0 days 01:52:00.000000000,2.0,0.5,8640
2010-08-10 16:18:00,2010-08-10 16:25:00,0 days 00:07:00.000000000,0.3,0.3,7200
2010-08-11 19:20:00,2010-08-11 19:59:00,0 days 00:39:00.000000000,12.7,0.5,8640
2010-08-13 08:53:00,2010-08-13 11:18:00,0 days 02:25:00.000000000,12.8,0.3,5
2010-08-13 17:36:00,2010-08-13 19:30:00,0 days 01:54:00.000000000,15.3,0.3,720
2010-08-14 18:18:00,2010-08-14 23:41:00,0 days 05:23:00.000000000,13.5,0.4,8640
2010-08-15 05:35:00,2010-08-15 07:46:00,0 days 02:11:00.000000000,3.6,0.4,5760
2010-08-16 06:48:00,2010-08-16 06:50:00,0 days 00:02:00.000000000,0.9,0.4,7200
2010-08-16 22:26:00,2010-08-17 01:17:00,0 days 02:51:00.000000000,3.6,0.4,8640
2010-08-17 17:55:00,2010-08-17 22:14:00,0 days 04:19:00.000000000,3.6,0.5,8640
2010-08-24 12:39:00,2010-08-24 23:49:00,0 days 11:10:00.000000000,4.2,0.1,60
2010-08-25 11:25:00,2010-08-25 11:55:00,0 days 00:30:00.000000000,0.9,0.1,60
2010-08-27 16:19:00,2010-08-27 18:50:00,0 days 02:31:00.000000000,6.9,0.1,60
2010-08-28 04:19:00,2010-08-28 05:31:00,0 days 01:12:00.000000000,2.2,0.1,60
2010-08-30 05:35:00,2010-08-30 12:38:00,0 days 07:03:00.000000000,7.6,0.1,60
2010-08-31 05:22:00,2010-08-31 05:30:00,0 days 00:08:00.000000000,0.2,0.1,60
2010-08-31 22:23:00,2010-09-01 00:52:00,0 days 02:29:00.000000000,0.8,0.1,60
2010-09-03 04:39:00,2010-09-03 07:30:00,0 days 02:51:00.000000000,1.3,0.1,60
2010-09-03 13:48:00,2010-09-03 13:50:00,0 days 00:02:00.000000000,0.1,0.1,60
2010-09-04 09:48:00,2010-09-04 10:52:00,0 days 01:04:00.000000000,3.8,0.1,60
2010-09-04 18:42:00,2010-09-04 19:23:00,0 days 00:41:00.000000000,1.8,0.1,60
2010-09-05 22:38:00,2010-09-05 23:32:00,0 days 00:54:00.000000000,1.8,0.1,60
2010-09-06 05:04:00,2010-09-06 06:47:00,0 days 01:43:00.000000000,1.8,0.1,60
2010-09-08 22:18:00,2010-09-09 00:56:00,0 days 02:38:00.000000000,6.3,0.1,60
2010-09-09 06:42:00,2010-09-09 07:49:00,0 days 01:07:00.000000000,1.9,0.1,60
2010-09-09 13:28:00,2010-09-09 13:35:00,0 days 00:07:00.000000000,0.2,0.1,60
2010-09-16 04:35:00,2010-09-16 06:13:00,0 days 01:38:00.000000000,0.3,0.1,60
2010-09-16 11:35:00,2010-09-16 11:39:00,0 days 00:04:00.000000000,0.2,0.1,60
2010-09-16 15:47:00,2010-09-16 16:39:00,0 days 00:52:00.000000000,1.1,0.1,60
2010-09-17 04:11:00,2010-09-18 09:24:00,1 days 05:13:00.000000000,47.1,0.3,1440
2010-09-18 14:04:00,2010-09-18 19:08:00,0 days 05:04:00.000000000,6.7,0.4,4320
2010-09-19 01:11:00,2010-09-19 05:49:00,0 days 04:38:00.000000000,3.7,0.5,2880
2010-09-25 00:34:00,2010-09-25 00:43:00,0 days 00:09:00.000000000,0.5,0.1,60
2010-09-25 07:01:00,2010-09-26 02:15:00,0 days 19:14:00.000000000,29.8,0.2,540
2010-09-26 15:19:00,2010-09-26 16:34:00,0 days 01:15:00.000000000,0.4,0.1,60
2010-09-28 23:52:00,2010-09-29 00:28:00,0 days 00:36:00.000000000,0.3,0.1,60
2010-10-02 22:59:00,2010-10-03 03:47:00,0 days 04:48:00.000000000,0.6,0.1,60
2010-10-03 17:46:00,2010-10-03 22:55:00,0 days 05:09:00.000000000,1.0,0.1,60
2010-10-05 10:02:00,2010-10-06 05:40:00,0 days 19:38:00.000000000,7.3,0.1,60
2010-10-06 20:27:00,2010-10-06 21:23:00,0 days 00:56:00.000000000,0.3,0.1,60
2010-10-16 07:00:00,2010-10-18 06:59:00,1 days 23:59:00.000000000,15.8,0.1,60
2010-10-18 16:48:00,2010-10-18 16:49:00,0 days 00:01:00.000000000,0.1,0.1,60
2010-10-20 09:17:00,2010-10-20 10:15:00,0 days 00:58:00.000000000,1.3,0.1,60
2010-10-24 19:34:00,2010-10-25 23:28:00,1 days 03:54:00.000000000,12.5,0.1,60
2010-11-03 10:13:00,2010-11-03 12:04:00,0 days 01:51:00.000000000,0.9,0.1,60
2010-11-08 00:00:00,2010-11-08 01:35:00,0 days 01:35:00.000000000,0.9,0.1,60
2010-11-08 09:46:00,2010-11-08 14:50:00,0 days 05:04:00.000000000,4.5,0.1,60
2010-11-09 14:25:00,2010-11-09 18:22:00,0 days 03:57:00.000000000,7.0,0.1,60
2010-11-11 13:10:00,2010-11-11 16:03:00,0 days 02:53:00.000000000,0.2,0.1,60
2010-11-16 18:31:00,2010-11-17 07:23:00,0 days 12:52:00.000000000,5.0,0.1,60
2010-11-17 17:23:00,2010-11-17 22:36:00,0 days 05:13:00.000000000,5.4,0.1,60
2010-11-19 05:35:00,2010-11-19 11:34:00,0 days 05:59:00.000000000,13.6,0.1,60
2010-11-20 05:16:00,2010-11-20 08:45:00,0 days 03:29:00.000000000,0.7,0.1,60
2010-11-21 09:18:00,2010-11-21 09:48:00,0 days 00:30:00.000000000,0.2,0.1,60
2010-11-21 18:20:00,2010-11-22 05:18:00,0 days 10:58:00.000000000,14.0,0.2,8640
2010-11-26 15:26:00,2010-11-26 19:07:00,0 days 03:41:00.000000000,0.5,0.1,60
2010-11-28 15:04:00,2010-11-29 00:47:00,0 days 09:43:00.000000000,12.5,0.1,60
2010-12-01 02:20:00,2010-12-01 16:57:00,0 days 14:37:00.000000000,11.3,0.1,60
2010-12-02 12:58:00,2010-12-02 19:17:00,0 days 06:19:00.000000000,6.7,0.1,60
2010-12-03 04:32:00,2010-12-03 10:53:00,0 days 06:21:00.000000000,6.6,0.2,8640
2010-12-03 15:29:00,2010-12-03 18:36:00,0 days 03:07:00.000000000,1.1,0.2,7200
2010-12-10 00:40:00,2010-12-10 00:54:00,0 days 00:14:00.000000000,0.4,0.1,60
2010-12-10 06:28:00,2010-12-10 08:33:00,0 days 02:05:00.000000000,0.9,0.1,60
2010-12-17 18:19:00,2010-12-17 18:21:00,0 days 00:02:00.000000000,0.1,0.1,60
2010-12-18 00:53:00,2010-12-18 11:50:00,0 days 10:57:00.000000000,9.6,0.1,60
2010-12-20 10:26:00,2010-12-20 10:28:00,0 days 00:02:00.000000000,0.1,0.1,60
2010-12-24 02:19:00,2010-12-24 05:30:00,0 days 03:11:00.000000000,5.6,0.1,60
2010-12-24 12:59:00,2010-12-24 13:31:00,0 days 00:32:00.000000000,0.7,0.1,60
2010-12-24 19:30:00,2010-12-25 02:49:00,0 days 07:19:00.000000000,10.2,0.1,60
2011-01-10 15:14:00,2011-01-10 20:10:00,0 days 04:56:00.000000000,4.2,0.1,60
2011-01-11 08:40:00,2011-01-11 10:59:00,0 days 02:19:00.000000000,0.9,0.1,60
2011-01-19 07:00:00,2011-01-19 18:19:00,0 days 11:19:00.000000000,3.8,0.1,60
2011-01-24 11:05:00,2011-01-24 11:33:00,0 days 00:28:00.000000000,0.2,0.1,60
2011-01-27 05:47:00,2011-01-27 18:18:00,0 days 12:31:00.000000000,1.3,0.1,60
2011-01-28 00:47:00,2011-01-28 00:49:00,0 days 00:02:00.000000000,0.1,0.1,60
2011-02-09 11:13:00,2011-02-09 11:15:00,0 days 00:02:00.000000000,0.1,0.1,60
2011-02-12 06:46:00,2011-02-12 16:14:00,0 days 09:28:00.000000000,1.2,0.1,60
2011-02-14 18:08:00,2011-02-15 04:12:00,0 days 10:04:00.000000000,1.5,0.1,60
2011-02-16 11:17:00,2011-02-16 11:19:00,0 days 00:02:00.000000000,0.1,0.1,60
2011-02-16 17:07:00,2011-02-17 12:00:00,0 days 18:53:00.000000000,5.7,0.1,60
2011-02-21 04:59:00,2011-02-21 09:13:00,0 days 04:14:00.000000000,0.7,0.1,60
2011-02-22 06:07:00,2011-02-22 06:09:00,0 days 00:02:00.000000000,0.1,0.1,60
2011-03-01 10:16:00,2011-03-01 12:22:00,0 days 02:06:00.000000000,0.3,0.1,60
2011-03-02 20:59:00,2011-03-03 02:22:00,0 days 05:23:00.000000000,0.7,0.1,60
2011-03-03 10:05:00,2011-03-03 10:07:00,0 days 00:02:00.000000000,0.1,0.1,60
2011-03-16 06:26:00,2011-03-17 11:46:00,1 days 05:20:00.000000000,37.8,0.2,540
2011-03-18 08:54:00,2011-03-18 09:48:00,0 days 00:54:00.000000000,0.5,0.2,4320
2011-03-26 20:18:00,2011-03-26 21:17:00,0 days 00:59:00.000000000,2.3,0.1,60
2011-03-28 07:26:00,2011-03-28 07:28:00,0 days 00:02:00.000000000,0.1,0.1,60
2011-04-01 13:36:00,2011-04-01 13:38:00,0 days 00:02:00.000000000,0.1,0.1,60
2011-04-04 13:22:00,2011-04-04 14:36:00,0 days 01:14:00.000000000,3.8,0.1,60
2011-04-12 13:26:00,2011-04-12 13:46:00,0 days 00:20:00.000000000,1.6,0.1,60
2011-04-15 14:20:00,2011-04-15 15:15:00,0 days 00:55:00.000000000,0.7,0.1,60
2011-04-25 04:25:00,2011-04-25 04:31:00,0 days 00:06:00.000000000,0.2,0.1,60
2011-04-25 15:48:00,2011-04-25 17:13:00,0 days 01:25:00.000000000,12.0,0.2,90
2011-04-26 01:07:00,2011-04-26 01:13:00,0 days 00:06:00.000000000,0.2,0.1,60
2011-04-27 15:12:00,2011-04-27 18:28:00,0 days 03:16:00.000000000,4.7,0.1,60
2011-04-28 07:50:00,2011-04-28 07:56:00,0 days 00:06:00.000000000,0.2,0.1,60
2011-04-28 20:39:00,2011-04-28 21:49:00,0 days 01:10:00.000000000,0.9,0.1,60
2011-04-29 02:22:00,2011-04-29 16:28:00,0 days 14:06:00.000000000,9.7,0.1,60
2011-04-30 04:49:00,2011-04-30 05:01:00,0 days 00:12:00.000000000,0.5,0.1,60
2011-04-30 09:59:00,2011-04-30 11:59:00,0 days 02:00:00.000000000,4.2,0.2,8640
2011-05-01 10:18:00,2011-05-01 13:25:00,0 days 03:07:00.000000000,14.0,0.3,8640
2011-05-03 12:51:00,2011-05-03 15:23:00,0 days 02:32:00.000000000,3.1,0.2,8640
2011-05-12 20:46:00,2011-05-12 22:39:00,0 days 01:53:00.000000000,2.8,0.1,60
2011-05-14 19:07:00,2011-05-14 19:09:00,0 days 00:02:00.000000000,0.1,0.1,60
2011-05-15 01:42:00,2011-05-15 15:28:00,0 days 13:46:00.000000000,9.2,0.1,60
2011-05-22 01:19:00,2011-05-22 01:21:00,0 days 00:02:00.000000000,0.1,0.1,60
2011-05-23 13:04:00,2011-05-23 13:22:00,0 days 00:18:00.000000000,0.9,0.1,60
2011-05-24 18:07:00,2011-05-24 18:20:00,0 days 00:13:00.000000000,0.9,0.1,60
2011-05-27 20:21:00,2011-05-28 13:49:00,0 days 17:28:00.000000000,30.7,0.3,720
2011-06-01 11:55:00,2011-06-01 11:57:00,0 days 00:02:00.000000000,0.1,0.1,60
2011-06-02 15:06:00,2011-06-02 15:08:00,0 days 00:02:00.000000000,0.1,0.1,60
2011-06-03 17:35:00,2011-06-03 19:10:00,0 days 01:35:00.000000000,3.4,0.1,60
2011-06-04 12:15:00,2011-06-04 18:55:00,0 days 06:40:00.000000000,6.6,0.1,60
2011-06-07 19:13:00,2011-06-07 22:16:00,0 days 03:03:00.000000000,14.1,0.2,60
2011-06-08 07:45:00,2011-06-08 07:51:00,0 days 00:06:00.000000000,0.2,0.1,60
2011-06-09 00:18:00,2011-06-09 03:41:00,0 days 03:23:00.000000000,3.0,0.1,60
2011-06-12 17:26:00,2011-06-12 19:28:00,0 days 02:02:00.000000000,2.3,0.1,60
2011-06-13 15:27:00,2011-06-13 19:24:00,0 days 03:57:00.000000000,1.9,0.1,60
2011-06-16 17:23:00,2011-06-16 20:26:00,0 days 03:03:00.000000000,6.8,0.1,60
2011-06-17 12:54:00,2011-06-17 13:19:00,0 days 00:25:00.000000000,1.5,0.1,60
2011-06-18 20:23:00,2011-06-19 08:40:00,0 days 12:17:00.000000000,36.3,0.4,720
2011-06-19 16:13:00,2011-06-19 16:21:00,0 days 00:08:00.000000000,0.4,0.3,4320
